family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
starter_quality,opponent_starter_ra9_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_quality,opponent_starter_ra9_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,opponent_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3367,0.3211,0.3558,0.0347,0.012,-0.0105,0.0279,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
starter_quality,starter_confidence,none,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_quality,starter_confidence,none,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_quality,starter_confidence,none,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_quality,starter_confidence,none,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_quality,starter_confidence,none,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.274,0.2559,0.2884,0.0325,-0.0069,-0.0294,0.0081,mixed_or_noisy
starter_quality,starter_confidence,none,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_quality,starter_confidence,none,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3244,0.3185,0.3288,0.0103,-0.0004,-0.0131,0.011,mixed_or_noisy
starter_quality,starter_confidence,none,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.274,0.2559,0.2884,0.0325,-0.0069,-0.0294,0.0081,mixed_or_noisy
starter_quality,starter_confidence,none,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.5775,0.5666,0.5876,0.021,-0.0056,-0.0279,0.0122,mixed_or_noisy
starter_quality,starter_confidence,none,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.4591,0.4528,0.47,0.0172,-0.0219,-0.0255,-0.0173,mixed_or_noisy
starter_quality,starter_confidence,none,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_quality,starter_confidence,none,team_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_quality,starter_confidence,none,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4982,0.4909,0.5076,0.0167,0.0101,0.002,0.025,mixed_or_noisy
starter_quality,starter_confidence,none,team_won,"2023,2024,2025",3,1150,371,0.4605,0.4369,0.4798,0.0429,-0.0388,-0.0611,-0.0202,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,opponent_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3367,0.3211,0.3558,0.0347,0.012,-0.0105,0.0279,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,opponent_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3367,0.3211,0.3558,0.0347,0.012,-0.0105,0.0279,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3367,0.3211,0.3558,0.0347,0.012,-0.0105,0.0279,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_4plus,"2023,2024,2025",3,1150,371,0.662,0.6361,0.6944,0.0583,0.036,0.0135,0.0733,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_5plus,"2023,2024,2025",3,1150,371,0.5298,0.496,0.5556,0.0596,0.0234,0.0035,0.0599,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_10plus,"2023,2024,2025",3,1150,371,0.4213,0.4016,0.4444,0.0428,0.0222,-0.0079,0.0639,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_9plus,"2023,2024,2025",3,1150,371,0.5302,0.5222,0.5455,0.0233,0.0318,-0.0015,0.0592,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_blew_early_small_lead,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_4plus,"2023,2024,2025",3,1150,371,0.5538,0.5483,0.5631,0.0148,-0.0042,-0.0262,0.0131,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_5plus,"2023,2024,2025",3,1150,371,0.4281,0.4016,0.4545,0.0529,-0.0035,-0.0247,0.0293,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_scored_next2,"2023,2024,2025",3,1150,371,0.3367,0.3211,0.3558,0.0347,0.012,-0.0105,0.0279,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1150,371,0.287,0.2637,0.3019,0.0382,0.0061,-0.0216,0.0258,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_f5_runs_2plus,"2023,2024,2025",3,1150,371,0.6101,0.5984,0.6313,0.0329,0.0269,0.006,0.0518,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_post5_runs_2plus,"2023,2024,2025",3,1150,371,0.5006,0.4825,0.5117,0.0292,0.0196,0.0124,0.0303,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_4plus,"2023,2024,2025",3,1150,371,0.5823,0.5633,0.596,0.0327,0.0243,0.013,0.046,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_trailed_early_1to3,"2023,2024,2025",3,1150,371,0.4778,0.4569,0.5067,0.0498,-0.0103,-0.032,0.014,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,missing,team_won,"2023,2024,2025",3,1150,371,0.5244,0.5177,0.5352,0.0175,0.025,0.0197,0.0352,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,f5_total_4plus,"2023,2024,2025",3,1131,327,0.6624,0.6483,0.6721,0.0238,0.0364,0.0272,0.0441,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,opponent_blew_early_small_lead,"2023,2024,2025",3,1131,327,0.3,0.2785,0.3279,0.0494,0.0191,-0.0092,0.0426,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,opponent_runs_4plus,"2023,2024,2025",3,1131,327,0.5265,0.4977,0.5627,0.065,-0.0314,-0.0554,0.0127,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,opponent_runs_5plus,"2023,2024,2025",3,1131,327,0.4111,0.3836,0.4343,0.0507,-0.0205,-0.0376,0.0091,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,team_early_deficit_scored_next2,"2023,2024,2025",3,1131,327,0.3424,0.3082,0.3825,0.0743,0.0176,-0.0197,0.0509,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,1131,327,0.3,0.2785,0.3279,0.0494,0.0191,-0.0092,0.0426,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,lt_40,team_trailed_early_1to3,"2023,2024,2025",3,1131,327,0.4604,0.4361,0.4863,0.0502,-0.0277,-0.0566,-0.0026,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,f5_total_4plus,"2023,2024,2025",3,922,231,0.6571,0.5844,0.71,0.1256,0.0312,-0.0382,0.0758,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,f5_total_5plus,"2023,2024,2025",3,922,231,0.5086,0.4416,0.5935,0.1519,0.0022,-0.0509,0.0625,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,game_total_10plus,"2023,2024,2025",3,922,231,0.4117,0.3766,0.458,0.0814,0.0126,-0.0145,0.0323,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,game_total_9plus,"2023,2024,2025",3,922,231,0.5111,0.4762,0.5664,0.0902,0.0127,-0.0091,0.0427,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,922,231,0.2998,0.2857,0.3074,0.0217,0.0189,0.016,0.0209,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,opponent_runs_5plus,"2023,2024,2025",3,922,231,0.4731,0.4156,0.5285,0.1129,0.0415,-0.001,0.0756,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,922,231,0.358,0.3463,0.3767,0.0304,0.0332,0.0184,0.0451,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,922,231,0.2998,0.2857,0.3074,0.0217,0.0189,0.016,0.0209,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_f5_runs_2plus,"2023,2024,2025",3,922,231,0.5605,0.5497,0.5691,0.0194,-0.0226,-0.0298,-0.0126,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_post5_runs_2plus,"2023,2024,2025",3,922,231,0.482,0.4589,0.4938,0.0349,0.001,-0.0112,0.0165,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_runs_4plus,"2023,2024,2025",3,922,231,0.525,0.5176,0.5325,0.0149,-0.033,-0.0569,-0.0168,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_runs_5plus,"2023,2024,2025",3,922,231,0.4081,0.3983,0.4255,0.0272,-0.0234,-0.0274,-0.0183,mixed_or_noisy
team_quality,opponent_strength_bucket,60_plus,team_won,"2023,2024,2025",3,922,231,0.4613,0.4379,0.4935,0.0556,-0.038,-0.0601,-0.0065,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,f5_total_4plus,"2023,2024,2025",3,922,231,0.6571,0.5844,0.71,0.1256,0.0312,-0.0382,0.0758,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,f5_total_5plus,"2023,2024,2025",3,922,231,0.5086,0.4416,0.5935,0.1519,0.0022,-0.0509,0.0625,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,game_total_10plus,"2023,2024,2025",3,922,231,0.4117,0.3766,0.458,0.0814,0.0126,-0.0145,0.0323,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,game_total_9plus,"2023,2024,2025",3,922,231,0.5111,0.4762,0.5664,0.0902,0.0127,-0.0091,0.0427,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,922,231,0.2809,0.2597,0.3035,0.0438,0.0,-0.028,0.0182,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,opponent_runs_4plus,"2023,2024,2025",3,922,231,0.525,0.5176,0.5325,0.0149,-0.033,-0.0569,-0.0168,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,opponent_runs_5plus,"2023,2024,2025",3,922,231,0.4081,0.3983,0.4255,0.0272,-0.0234,-0.0274,-0.0183,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,922,231,0.3216,0.3074,0.3323,0.0249,-0.0031,-0.0205,0.0175,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,922,231,0.2809,0.2597,0.3035,0.0438,0.0,-0.028,0.0182,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_f5_runs_2plus,"2023,2024,2025",3,922,231,0.6339,0.5541,0.6829,0.1288,0.0507,-0.0213,0.0884,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_post5_runs_2plus,"2023,2024,2025",3,922,231,0.4861,0.4805,0.4932,0.0127,0.0051,-0.0023,0.0104,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_runs_5plus,"2023,2024,2025",3,922,231,0.4731,0.4156,0.5285,0.1129,0.0415,-0.001,0.0756,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_trailed_early_1to3,"2023,2024,2025",3,922,231,0.4634,0.458,0.4689,0.0109,-0.0247,-0.0309,-0.0137,mixed_or_noisy
team_quality,team_strength_bucket,60_plus,team_won,"2023,2024,2025",3,922,231,0.5335,0.5065,0.5474,0.0409,0.0342,0.0065,0.0486,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,f5_total_4plus,"2023,2024,2025",3,803,260,0.6319,0.5725,0.6846,0.1121,0.006,-0.0501,0.0504,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,f5_total_5plus,"2023,2024,2025",3,803,260,0.5002,0.4349,0.5731,0.1382,-0.0062,-0.0576,0.0421,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,game_total_10plus,"2023,2024,2025",3,803,260,0.3845,0.3457,0.45,0.1043,-0.0146,-0.0454,0.0243,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,game_total_9plus,"2023,2024,2025",3,803,260,0.484,0.4461,0.5423,0.0962,-0.0145,-0.0392,0.0186,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,opponent_blew_early_small_lead,"2023,2024,2025",3,803,260,0.2811,0.25,0.3086,0.0586,0.0002,-0.0353,0.0209,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,opponent_runs_4plus,"2023,2024,2025",3,803,260,0.56,0.5255,0.6192,0.0937,0.0021,-0.0245,0.0447,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,opponent_runs_5plus,"2023,2024,2025",3,803,260,0.4277,0.3941,0.4692,0.0751,-0.0039,-0.0225,0.0163,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_early_deficit_scored_next2,"2023,2024,2025",3,803,260,0.3099,0.2885,0.3309,0.0424,-0.0149,-0.0431,0.003,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,803,260,0.2811,0.25,0.3086,0.0586,0.0002,-0.0353,0.0209,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_f5_runs_2plus,"2023,2024,2025",3,803,260,0.5606,0.5474,0.5769,0.0295,-0.0225,-0.0321,-0.0176,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_post5_runs_2plus,"2023,2024,2025",3,803,260,0.4784,0.4647,0.4923,0.0276,-0.0026,-0.0054,0.0008,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_runs_4plus,"2023,2024,2025",3,803,260,0.5282,0.5109,0.539,0.0281,-0.0298,-0.0399,-0.0103,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_runs_5plus,"2023,2024,2025",3,803,260,0.4116,0.3723,0.4462,0.0739,-0.0199,-0.0529,-0.0002,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_trailed_early_1to3,"2023,2024,2025",3,803,260,0.4867,0.4535,0.5219,0.0684,-0.0014,-0.0392,0.0393,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,high_60_75,team_won,"2023,2024,2025",3,803,260,0.4931,0.4846,0.5019,0.0173,-0.0063,-0.0154,0.0019,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,f5_total_4plus,"2023,2024,2025",3,797,246,0.6259,0.565,0.7061,0.1411,-0.0001,-0.0576,0.0719,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,f5_total_5plus,"2023,2024,2025",3,797,246,0.5116,0.4512,0.6057,0.1545,0.0052,-0.0413,0.0747,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,game_total_10plus,"2023,2024,2025",3,797,246,0.3882,0.3415,0.448,0.1065,-0.0109,-0.0496,0.0223,mixed_or_noisy
